,name,url,price
249,Petisco Saloio,https://www.zomato.com/grande-lisboa/petisco-saloio-campo-pequeno-lisboa/info,25
250,Vicente by Carnalentejana,https://www.zomato.com/grande-lisboa/vicente-by-carnalentejana-chiado/info,40
251,Siam Square,https://www.zomato.com/grande-lisboa/siam-square-saldanha-lisboa/info,35
252,1001 Nights Restaurante Iraniano,https://www.zomato.com/grande-lisboa/1001-nights-restaurante-iraniano-campo-pequeno-lisboa/info,20
253,B' Perfect - Praça de Londres,https://www.zomato.com/grande-lisboa/b-perfect-praça-de-londres-areeiro-lisboa/info,25
254,Espaço Espelho d'Água,https://www.zomato.com/espacoespelhodeagua/info,45
255,Copenhagen Coffee Lab.,https://www.zomato.com/grande-lisboa/copenhagen-coffee-lab-príncipe-real-lisboa/info,10
256,Café Janis,https://www.zomato.com/grande-lisboa/café-janis-cais-do-sodré-lisboa/info,25
257,Beni's Gelato & Friends,https://www.zomato.com/grande-lisboa/benis-gelato-friends-arroios-lisboa/info,8
258,39 degraus - Cinemateca Portuguesa,https://www.zomato.com/grande-lisboa/39-degraus-cinemateca-portuguesa-avenida-da-liberdade-lisboa/info,25
259,Casa do Alentejo,https://www.zomato.com/grande-lisboa/casa-do-alentejo-rossio-lisboa/info,40
260,Happy Noodles,https://www.zomato.com/grande-lisboa/happy-noodles-entrecampos-lisboa/info,20
261,Organi Chiado,https://www.zomato.com/grande-lisboa/organi-chiado-chiado-lisboa/info,30
262,Landeau,https://www.zomato.com/grande-lisboa/landeau-alcântara-lisboa/info,12
263,Pica na Praça,https://www.zomato.com/grande-lisboa/pica-na-praça-benfica-lisboa/info,25
264,Ofício Lisboa,https://www.zomato.com/grande-lisboa/ofício-lisboa-chiado-lisboa/info,50
265,Burrata - Pizzaria Artesanal,https://www.zomato.com/grande-lisboa/burrata-pizzaria-artesanal-benfica-lisboa/info,20
266,Eleven,https://www.zomato.com/grande-lisboa/eleven-marquês-de-pombal-lisboa/info,150
267,Prado,https://www.zomato.com/pradorestaurante/info,60
268,Everest Montanha,https://www.zomato.com/grande-lisboa/everest-montanha-1-alvalade-lisboa/info,25
269,Último Porto,https://www.zomato.com/grande-lisboa/último-porto-santos-lisboa/info,30
270,Via Graça,https://www.zomato.com/grande-lisboa/via-graça-1-graça-lisboa/info,80
271,Manifest.Lisbon,https://www.zomato.com/grande-lisboa/manifest-lisbon-1-marquês-de-pombal-lisboa/info,30
272,Sauvage,https://www.zomato.com/grande-lisboa/sauvage-campo-pequeno-lisboa/info,40
273,madpizza,https://www.zomato.com/grande-lisboa/madpizza-saldanha-lisboa/info,25
274,Honorato,https://www.zomato.com/HonoratoRio/info,25
275,Sushima,https://www.zomato.com/grande-lisboa/sushima-chiado-lisboa/info,40
276,Vasku's Grill,https://www.zomato.com/grande-lisboa/vaskus-grill-arroios-lisboa/info,55
277,A Gina,https://www.zomato.com/grande-lisboa/a-gina-avenida-da-liberdade-lisboa/info,40
278,Jesus é Goês,https://www.zomato.com/grande-lisboa/jesus-é-goês-avenida-da-liberdade-lisboa/info,50
279,100 Montaditos,https://www.zomato.com/grande-lisboa/100-montaditos-saldanha-lisboa/info,20
280,La Tagliatella - Parque das Nações,https://www.zomato.com/grande-lisboa/la-tagliatella-parque-das-nações-parque-das-nações-lisboa/info,30
281,Brut By Natábua,https://www.zomato.com/grande-lisboa/brut-by-natábua-parque-das-nações-lisboa/info,40
282,OKAH Restaurant & Rooftop,https://www.zomato.com/grande-lisboa/okah-restaurant-rooftop-santos-lisboa/info,60
283,Chirashi,https://www.zomato.com/grande-lisboa/chirashi-telheiras-lisboa/info,25
284,Sala Thai,https://www.zomato.com/grande-lisboa/sala-thai-alvalade-lisboa/info,40
285,Cotidiano Lisboa,https://www.zomato.com/grande-lisboa/cotidiano-lisboa-baixa-lisboa/info,20
286,Zambeze,https://www.zomato.com/grande-lisboa/zambeze-mouraria-lisboa/info,40
287,Tico Tico,https://www.zomato.com/grande-lisboa/tico-tico-alvalade-lisboa/info,50
288,Café do Rio - Hamburgueria Gourmet,https://www.zomato.com/grande-lisboa/café-do-rio-hamburgueria-gourmet-baixa-lisboa/info,40
289,Raffi’s Bagels Estefania,https://www.zomato.com/grande-lisboa/raffis-bagels-estefania-saldanha-lisboa/info,15
290,Mano a Mano,https://www.zomato.com/grande-lisboa/mano-a-mano-chiado-lisboa/info,40
291,Santa Bica,https://www.zomato.com/grande-lisboa/santa-bica-bica-lisboa/info,40
292,Capricciosa,https://www.zomato.com/grande-lisboa/capricciosa-parque-das-nações/info,30
293,Dom Feijão,https://www.zomato.com/grande-lisboa/dom-feijão-alvalade-lisboa/info,32
294,Bowls&Bar,https://www.zomato.com/grande-lisboa/bowls-bar-são-bento-lisboa/info,15
295,Silk Club,https://www.zomato.com/grande-lisboa/silk-club-chiado-lisboa/info,80
296,The Coffee Library,https://www.zomato.com/grande-lisboa/the-coffee-library-areeiro-lisboa/info,8
297,Versailles,https://www.zomato.com/grande-lisboa/versailles-saldanha-lisboa/info,10
298,Scoop n' Dough,https://www.zomato.com/grande-lisboa/scoop-n-dough-1-rossio-lisboa/info,8
299,LuZBoa,https://www.zomato.com/grande-lisboa/luzboa-praça-de-espanha-lisboa/info,30
300,Han Table Barbecue,https://www.zomato.com/grande-lisboa/han-table-barbecue-pena-lisboa/info,30
301,Café Império,https://www.zomato.com/grande-lisboa/café-império-arroios-lisboa/info,30
302,Izanagi,https://www.zomato.com/grande-lisboa/izanagi-alcântara-lisboa/info,60
303,Himchuli,https://www.zomato.com/grande-lisboa/himchuli-alcântara-lisboa/info,35
304,Natraj,https://www.zomato.com/grande-lisboa/natraj-campo-de-ourique-lisboa/info,30
305,Linha d'Água,https://www.zomato.com/grande-lisboa/linha-dágua-marquês-de-pombal-lisboa/info,12
306,Erva Restaurante & Bar,https://www.zomato.com/grande-lisboa/erva-restaurante-bar-campolide-lisboa/info,68
307,HeyMate,https://www.zomato.com/grande-lisboa/heymate-alvalade-lisboa/info,10
308,Samurai,https://www.zomato.com/grande-lisboa/samurai-campo-pequeno-lisboa/info,35
309,FIVE,https://www.zomato.com/grande-lisboa/five-areeiro-lisboa/info,20
310,Gelados Conchanata,https://www.zomato.com/grande-lisboa/gelados-conchanata-alvalade-lisboa/info,10
311,Tasca Zé dos Cornos,https://www.zomato.com/grande-lisboa/tasca-zé-dos-cornos-mouraria-lisboa/info,25
312,Casa Al Parma,https://www.zomato.com/grande-lisboa/casa-al-parma-alvalade-lisboa/info,30
313,ZAZAH,https://www.zomato.com/grande-lisboa/zazah-príncipe-real-lisboa/info,50
314,Passage to India,https://www.zomato.com/grande-lisboa/passage-to-india-saldanha-lisboa/info,30
315,Solar dos Nunes,https://www.zomato.com/grande-lisboa/solar-dos-nunes-alcântara-lisboa/info,50
316,A Muralha - Tasca Típica,https://www.zomato.com/grande-lisboa/a-muralha-tasca-típica-alfama-lisboa/info,25
317,Santini,https://www.zomato.com/grande-lisboa/santini-rossio-lisboa/info,10
318,Rubro,https://www.zomato.com/grande-lisboa/rubro-campo-pequeno-lisboa/info,40
319,Jardim das Cerejas,https://www.zomato.com/grande-lisboa/jardim-das-cerejas-chiado-lisboa/info,19
320,Maria Limão,https://www.zomato.com/grande-lisboa/maria-limão-graça-lisboa/info,15
321,O Magano,https://www.zomato.com/grande-lisboa/o-magano-campo-de-ourique-lisboa/info,50
322,Ilha da Madeira,https://www.zomato.com/oilhadamadeira/info,30
323,Kanazawa,https://www.zomato.com/grande-lisboa/kanazawa-restelo/info,180
324,Season,https://www.zomato.com/grande-lisboa/season-são-bento-lisboa/info,50
325,Pap’Açôrda,https://www.zomato.com/grande-lisboa/papaçôrda-1-cais-do-sodré-lisboa/info,50
326,Os Courenses,https://www.zomato.com/grande-lisboa/os-courenses-alvalade-lisboa/info,40
327,La Puttana,https://www.zomato.com/grande-lisboa/la-puttana-cais-do-sodré-lisboa/info,35
328,Cantina das Freiras,https://www.zomato.com/grande-lisboa/cantina-das-freiras-chiado-lisboa/info,16
329,Cervejaria Pinóquio,https://www.zomato.com/grande-lisboa/cervejaria-pinóquio-baixa-lisboa/info,50
330,Macau Dim Sum,https://www.zomato.com/grande-lisboa/macau-dim-sum-amoreiras/info,30
331,Taberna Tosca,https://www.zomato.com/tabernatosca/info,50
332,Honorato Sushi,https://www.zomato.com/grande-lisboa/honorato-sushi-restelo/info,40
333,La Focacceria Pugliese,https://www.zomato.com/grande-lisboa/la-focacceria-pugliese-campo-de-ourique-lisboa/info,30
334,Rui dos Pregos - Docas,https://www.zomato.com/grande-lisboa/rui-dos-pregos-docas-alcântara-lisboa/info,25
335,Maritaca,https://www.zomato.com/grande-lisboa/maritaca-lapa-estrela-lisboa/info,25
336,People,https://www.zomato.com/grande-lisboa/people-campo-pequeno-lisboa/info,50
337,Bio,https://www.zomato.com/grande-lisboa/bio-arroios-lisboa/info,20
338,Charlie Bistrô,https://www.zomato.com/grande-lisboa/charlie-bistrô-avenida-da-liberdade-lisboa/info,20
339,Mr. Lu,https://www.zomato.com/grande-lisboa/mr-lu-arroios-lisboa/info,30
340,Chef Nino,https://www.zomato.com/grande-lisboa/chef-nino-alcântara-lisboa/info,17
341,Gambrinus,https://www.zomato.com/grande-lisboa/gambrinus-rossio-lisboa/info,110
342,Messe Pizzaria,https://www.zomato.com/grande-lisboa/messe-pizzaria-alcântara-lisboa/info,40
343,Refeitório do Senhor Abel,https://www.zomato.com/grande-lisboa/refeitório-do-senhor-abel-marvila-lisboa/info,35
344,Azia - Asian Cuisine,https://www.zomato.com/grande-lisboa/azia-asian-cuisine-cais-do-sodré-lisboa/info,30
345,David da Buraca,https://www.zomato.com/grande-lisboa/david-da-buraca-benfica-lisboa/info,30
346,Cave 23,https://www.zomato.com/grande-lisboa/cave-23-pena-lisboa/info,100
347,Estórias na Casa da Comida,https://www.zomato.com/grande-lisboa/estórias-na-casa-da-comida-rato-lisboa/info,50
348,Koi Sushi,https://www.zomato.com/grande-lisboa/koi-sushi-saldanha-lisboa/info,40
349,Fábrica Imperial,https://www.zomato.com/grande-lisboa/fábrica-imperial-marquês-de-pombal-lisboa/info,20
350,Malaca Too,https://www.zomato.com/grande-lisboa/malaca-too-alcântara-lisboa/info,40
351,Kasa Mia,https://www.zomato.com/grande-lisboa/kasa-mia-1-telheiras-lisboa/info,30
352,Comoba,https://www.zomato.com/grande-lisboa/comoba-cais-do-sodré-lisboa/info,18
353,"Hello, Kristof",https://www.zomato.com/grande-lisboa/hello-kristof-são-bento-lisboa/info,15
354,Galeto,https://www.zomato.com/grande-lisboa/galeto-saldanha-lisboa/info,30
355,Cantina LX,https://www.zomato.com/grande-lisboa/cantina-lx-alcântara-lisboa/info,40
356,100% Hamburgueria,https://www.zomato.com/grande-lisboa/100-hamburgueria-telheiras-lisboa/info,20
357,Bowl,https://www.zomato.com/grande-lisboa/bowl-campo-de-ourique-lisboa/info,15
358,Taberna Portuguesa,https://www.zomato.com/grande-lisboa/taberna-portuguesa-bica-lisboa/info,30
359,Geographia,https://www.zomato.com/grande-lisboa/geographia-lapa-estrela-lisboa/info,50
360,Pizpireto,https://www.zomato.com/grande-lisboa/pizpireto-marquês-de-pombal-lisboa/info,6
361,Vestigius,https://www.zomato.com/grande-lisboa/vestigius-cais-do-sodré-lisboa/info,55
362,QPicanha,https://www.zomato.com/grande-lisboa/qpicanha-telheiras-lisboa/info,40
363,Associação Caboverdeana - Restaurante,https://www.zomato.com/grande-lisboa/associação-caboverdeana-restaurante-marquês-de-pombal-lisboa/info,25
364,Mezzanine Creative Restaurant,https://www.zomato.com/grande-lisboa/mezzanine-creative-restaurante-cais-do-sodré-lisboa/info,40
365,Manjerica,https://www.zomato.com/grande-lisboa/manjerica-mouraria-lisboa/info,20
366,A Lanchonete,https://www.zomato.com/grande-lisboa/a-lanchonete-belém-lisboa/info,25
367,Amorino,https://www.zomato.com/grande-lisboa/amorino-chiado-lisboa/info,12
368,Tentações de Goa,https://www.zomato.com/grande-lisboa/tentações-de-goa-mouraria-lisboa/info,30
369,Ori,https://www.zomato.com/grande-lisboa/ori-benfica-lisboa/info,20
370,Petiscaria 5 Elementos,https://www.zomato.com/grande-lisboa/petiscaria-5-elementos-carnide-lisboa/info,30
371,Il Giardinetto,https://www.zomato.com/grande-lisboa/il-giardinetto-saldanha-lisboa/info,25
372,Izcalli Antojeria,https://www.zomato.com/grande-lisboa/izcalli-antojeria-alcântara-lisboa/info,70
373,BouBou's,https://www.zomato.com/grande-lisboa/boubous-príncipe-real-lisboa/info,60
374,Fábrica da Nata,https://www.zomato.com/grande-lisboa/fábrica-da-nata-rossio-lisboa/info,6
375,Eight - The Health Lounge,https://www.zomato.com/grande-lisboa/eight-the-health-lounge-rossio-lisboa/info,20
376,Alcântara 50,https://www.zomato.com/grande-lisboa/alcântara-50-alcântara-lisboa/info,30
377,Toca do Raposo,https://www.zomato.com/grande-lisboa/toca-do-raposo-alvalade-lisboa/info,25
378,MBH Hamburguesería,https://www.zomato.com/grande-lisboa/mbh-hamburguesería-alvalade-lisboa/info,35
379,Avocado House Lisbon,https://www.zomato.com/grande-lisboa/avocado-house-lisbon-madragoa-lisboa/info,25
380,TIME Tea & Coffee,https://www.zomato.com/grande-lisboa/time-tea-coffee-parque-das-nações-lisboa/info,6
381,O Panças,https://www.zomato.com/grande-lisboa/o-panças-benfica-lisboa/info,30
382,Mú - Gelato Italiano,https://www.zomato.com/gelatomulisboa/info,6
383,Mabiche Pizza,https://www.zomato.com/grande-lisboa/mabiche-pizza-arroios-lisboa/info,20
384,Aprazível,https://www.zomato.com/Aprazivel/info,45
385,Adega da Tia Matilde,https://www.zomato.com/grande-lisboa/adega-da-tia-matilde-entrecampos-lisboa/info,50
386,Wine Not?,https://www.zomato.com/grande-lisboa/wine-not-chiado-lisboa/info,25
387,Soul Garden,https://www.zomato.com/grande-lisboa/soul-garden-campolide-lisboa/info,40
388,Lebanese Corner,https://www.zomato.com/grande-lisboa/lebanese-corner-rato-lisboa/info,20
389,Cultura do Hamburguer,https://www.zomato.com/grande-lisboa/cultura-do-hamburguer-bairro-alto-lisboa/info,20
390,XL,https://www.zomato.com/grande-lisboa/xl-lapa-estrela-lisboa/info,65
391,Fiammetta,https://www.zomato.com/grande-lisboa/fiammetta-campo-de-ourique-lisboa/info,30
392,Estado D'Alma,https://www.zomato.com/grande-lisboa/estado-dalma-alcântara-lisboa/info,30
393,Sam Croissants,https://www.zomato.com/grande-lisboa/sam-croissants-entrecampos-lisboa/info,12
394,YokoHama - Sushi Bar,https://www.zomato.com/grande-lisboa/yokohama-sushi-bar-alvalade-lisboa/info,30
395,Hayaci,https://www.zomato.com/grande-lisboa/hayaci-campolide-lisboa/info,26
396,El Taco Chingón,https://www.zomato.com/grande-lisboa/el-taco-chingón-1-arroios-lisboa/info,25
397,Level Eight,https://www.zomato.com/grande-lisboa/level-eight-avenida-da-liberdade-lisboa/info,25
398,Confeitaria Nacional,https://www.zomato.com/grande-lisboa/confeitaria-nacional-rossio-lisboa/info,10
399,Green Pepper,https://www.zomato.com/grande-lisboa/green-pepper-campolide-lisboa/info,22
400,Café do Paço,https://www.zomato.com/grande-lisboa/café-do-paço-pena-lisboa/info,50
401,Davito,https://www.zomato.com/grande-lisboa/davito-penha-de-frança-lisboa/info,30
402,Nune's Real Marisqueira,https://www.zomato.com/grande-lisboa/nunes-real-marisqueira-belém-lisboa/info,70
403,"Caco, o Original",https://www.zomato.com/grande-lisboa/caco-o-original-benfica-lisboa/info,20
404,Portugália Cervejaria Almirante Reis,https://www.zomato.com/grande-lisboa/portugália-cervejaria-almirante-reis-arroios-lisboa/info,35
405,Kaprixu,https://www.zomato.com/grande-lisboa/kaprixu-telheiras-lisboa/info,30
406,Old Vic,https://www.zomato.com/grande-lisboa/old-vic-alvalade-lisboa/info,25
407,Tágide,https://www.zomato.com/tagide/info,65
408,Artis,https://www.zomato.com/grande-lisboa/artis-bairro-alto-lisboa/info,25
409,D'Bacalhau,https://www.zomato.com/grande-lisboa/d-bacalhau-parque-das-nações-lisboa/info,35
410,Frutalmeidas,https://www.zomato.com/grande-lisboa/frutalmeidas-alvalade-lisboa/info,15
411,Laurentina,https://www.zomato.com/grande-lisboa/laurentina-praça-de-espanha-lisboa/info,45
412,A gama do Vasco,https://www.zomato.com/grande-lisboa/a-gama-do-vasco-marquês-de-pombal-lisboa/info,20
413,Italian Republic,https://www.zomato.com/grande-lisboa/italian-republic-1-alvalade-lisboa/info,30
414,Casa dos Passarinhos,https://www.zomato.com/grande-lisboa/casa-dos-passarinhos-campo-de-ourique/info,40
415,A Casa do Bacalhau,https://www.zomato.com/acasadobacalhau/info,50
416,Stasha,https://www.zomato.com/grande-lisboa/stasha-bairro-alto-lisboa/info,25
417,Príncipe do Calhariz,https://www.zomato.com/grande-lisboa/príncipe-do-calhariz-bairro-alto-lisboa/info,20
418,Doca de Santo,https://www.zomato.com/grande-lisboa/doca-de-santo-alcântara-lisboa/info,45
419,O Funil,https://www.zomato.com/grande-lisboa/o-funil-campo-pequeno-lisboa/info,50
420,Retrogusto84,https://www.zomato.com/grande-lisboa/retrogusto84-anjos-lisboa/info,30
421,Espada,https://www.zomato.com/grande-lisboa/espada-cais-do-sodré-lisboa/info,45
422,Dom Tacho,https://www.zomato.com/grande-lisboa/dom-tacho-campo-pequeno/info,28
423,Leitaria da Quinta do Paço,https://www.zomato.com/grande-lisboa/leitaria-da-quinta-do-paço-areeiro-lisboa/info,10
424,Nova Peixaria - Restaurante,https://www.zomato.com/grande-lisboa/nova-peixaria-restaurante-parque-das-nações-lisboa/info,20
425,La Campania,https://www.zomato.com/grande-lisboa/la-campania-rato-lisboa/info,45
426,Jardim da Luz,https://www.zomato.com/grande-lisboa/jardim-da-luz-carnide-lisboa/info,45
427,L'Origine by Chakall,https://www.zomato.com/grande-lisboa/lorigine-by-chakall-parque-das-nações-lisboa/info,30
428,Dim Sum Park,https://www.zomato.com/grande-lisboa/dim-sum-park-telheiras-lisboa/info,15
429,Sem Palavras,https://www.zomato.com/grande-lisboa/sem-palavras-alvalade-lisboa/info,40
430,Prazeres da Picanha,https://www.zomato.com/grande-lisboa/prazeres-da-picanha-campo-pequeno-lisboa/info,25
431,Bala,https://www.zomato.com/grande-lisboa/bala-amoreiras-lisboa/info,20
432,Cervetoria,https://www.zomato.com/grande-lisboa/cervetoria-arroios-lisboa/info,25
433,Mezzogiorno - Pizzeria,https://www.zomato.com/grande-lisboa/mezzogiorno-pizzeria-chiado-lisboa/info,25
434,28 Café,https://www.zomato.com/grande-lisboa/28-café-castelo-lisboa/info,18
435,Luminosa by Furnas,https://www.zomato.com/grande-lisboa/luminosa-by-furnas-arroios-lisboa/info,45
436,Ibo,https://www.zomato.com/grande-lisboa/ibo-cais-do-sodré-lisboa/info,80
437,The Darjeeling Express,https://www.zomato.com/grande-lisboa/the-darjeeling-express-são-domingos-de-benfica-lisboa/info,32
438,Méson Andaluz,https://www.zomato.com/grande-lisboa/méson-andaluz-chiado-lisboa/info,40
439,Toscana Casa de Pasto,https://www.zomato.com/grande-lisboa/toscana-casa-de-pasto-alcântara-lisboa/info,40
440,Cantina Baldracca,https://www.zomato.com/grande-lisboa/cantina-baldracca-mouraria-lisboa/info,30
441,Bistro Edelweiss,https://www.zomato.com/grande-lisboa/bistro-edelweiss-príncipe-real-lisboa/info,45
442,Hamburgueria da Parada,https://www.zomato.com/grande-lisboa/hamburgueria-da-parada-campo-de-ourique-lisboa/info,16
443,Italian Burger House,https://www.zomato.com/grande-lisboa/italian-burger-house-parque-das-nações-lisboa/info,15
444,Kafeine  Coffee & Brunch,https://www.zomato.com/grande-lisboa/kafeine-coffee-brunch-avenida-da-liberdade-lisboa/info,25
445,Nós é Mais Bolos,https://www.zomato.com/grande-lisboa/nós-é-mais-bolos-cais-do-sodré-lisboa/info,12
446,Cerveteca Lisboa,https://www.zomato.com/grande-lisboa/cerveteca-lisboa-príncipe-real-lisboa/info,15
447,Café Principe Real Bar & Restaurant,https://www.zomato.com/grande-lisboa/café-principe-real-bar-restaurant-príncipe-real-lisboa/info,50
448,La Pasta Fresca,https://www.zomato.com/grande-lisboa/la-pasta-fresca-campo-pequeno-lisboa/info,35
449,The Food for Real,https://www.zomato.com/grande-lisboa/the-food-for-real-alcântara-lisboa/info,14
450,Stanislav Café,https://www.zomato.com/grande-lisboa/stanislav-café-avenida-da-liberdade-lisboa/info,20
451,Chaminés do Palácio,https://www.zomato.com/grande-lisboa/chaminés-do-palácio-rossio-lisboa/info,30
452,Huang He,https://www.zomato.com/grande-lisboa/huang-he-entrecampos-lisboa/info,20
453,A Luz Ideal,https://www.zomato.com/aluzideal/info,15
454,Fábrica Braço de Prata,https://www.zomato.com/grande-lisboa/fábrica-braço-de-prata-marvila-lisboa/info,12
455,Sabor Mineiro,https://www.zomato.com/grande-lisboa/sabor-mineiro-campolide-lisboa/info,40
456,FIB - Acqua in Bocca,https://www.zomato.com/geladosfib/info,6
457,Louqura,https://www.zomato.com/grande-lisboa/louqura-campo-de-ourique-lisboa/info,35
458,Irish & Co.,https://www.zomato.com/grande-lisboa/irish-co-parque-das-nações-lisboa/info,25
459,Querubim Lisboa,https://www.zomato.com/grande-lisboa/querubim-lisboa-telheiras-lisboa/info,8
460,Varanda Vale Formoso,https://www.zomato.com/grande-lisboa/varanda-vale-formoso-marvila-lisboa/info,40
461,Sakura,https://www.zomato.com/grande-lisboa/sakura-parque-das-nações-lisboa/info,40
462,K-BOB - Restaurante Coreano,https://www.zomato.com/grande-lisboa/k-bob-restaurante-coreano-praça-de-espanha-lisboa/info,30
463,Tapa Bucho - Gastrobar,https://www.zomato.com/grande-lisboa/tapa-bucho-gastrobar-2-bairro-alto-lisboa/info,25
464,Oh Pereira - Casa de Pasto,https://www.zomato.com/grande-lisboa/oh-pereira-casa-de-pasto-campo-pequeno-lisboa/info,20
465,Irriverente,https://www.zomato.com/grande-lisboa/irriverente-cais-do-sodré-lisboa/info,30
466,Wurst - Salsicharia Austríaca,https://www.zomato.com/grande-lisboa/wurst-salsicharia-austríaca-são-bento-lisboa/info,18
467,Lat.a,https://www.zomato.com/grande-lisboa/lat-a-alcântara-lisboa/info,30
468,Baía do Peixe,https://www.zomato.com/grande-lisboa/baía-do-peixe-campo-pequeno-lisboa/info,60
469,Coelho da Rocha,https://www.zomato.com/grande-lisboa/coelho-da-rocha-campo-de-ourique-lisboa/info,60
470,Vegan Junkies,https://www.zomato.com/grande-lisboa/vegan-junkies-pena-lisboa/info,25
471,Nepon Restaurante,https://www.zomato.com/grande-lisboa/nepon-restaurante-arroios-lisboa/info,20
472,Estrela da Bica,https://www.zomato.com/estreladabica/info,30
473,KOPPU RAMEN IZAKAYA,https://www.zomato.com/grande-lisboa/koppu-ramen-izakaya-avenida-da-liberdade-lisboa/info,35
474,IIIMPAR,https://www.zomato.com/grande-lisboa/iiimpar-rato-lisboa/info,50
475,O Galito,https://www.zomato.com/grande-lisboa/o-galito-carnide-lisboa/info,50
476,Kikusushi,https://www.zomato.com/grande-lisboa/kikusushi-baixa-lisboa/info,30
477,Taberna Anti-Dantas,https://www.zomato.com/grande-lisboa/taberna-anti-dantas-avenida-da-liberdade-lisboa/info,40
478,Feitoria Restaurante & Wine Bar - Altis Belém Hotel & Spa,https://www.zomato.com/grande-lisboa/feitoria-restaurante-wine-bar-altis-belém-hotel-spa-belém-lisboa/info,250
479,ISO Lisboa,https://www.zomato.com/grande-lisboa/iso-lisboa-alcântara-lisboa/info,60
480,Wok Ninja,https://www.zomato.com/grande-lisboa/wok-ninja-telheiras-lisboa/info,25
481,Shree Ram - 100% Vegetarian & Vegan Indian Restaurant,https://www.zomato.com/grande-lisboa/shree-ram-100-vegetarian-vegan-indian-restaurant-saldanha-lisboa/info,25
482,RIB - Beef & Wine,https://www.zomato.com/grande-lisboa/rib-beef-wine-baixa-lisboa/info,60
483,ChuanYue,https://www.zomato.com/grande-lisboa/chuanyue-alvalade-lisboa/info,30
484,A Carpintaria,https://www.zomato.com/grande-lisboa/a-carpintaria-cais-do-sodré-lisboa/info,30
485,Monte Mar Lisboa,https://www.zomato.com/grande-lisboa/monte-mar-lisboa-cais-do-sodré-lisboa/info,80
486,Tabik,https://www.zomato.com/Tabik/info,60
487,A Tapadinha,https://www.zomato.com/grande-lisboa/a-tapadinha-alcântara-lisboa/info,53
488,O Frade,https://www.zomato.com/grande-lisboa/o-frade-belém-lisboa/info,25
489,Bettina e Niccòlo Corallo,https://www.zomato.com/grande-lisboa/bettina-e-niccòlo-corallo-príncipe-real-lisboa/info,10
490,The Couch Sports Bar,https://www.zomato.com/grande-lisboa/the-couch-sports-bar-cais-do-sodré-lisboa/info,20
491,Quotidiano,https://www.zomato.com/grande-lisboa/quotidiano-alcântara-lisboa/info,30
492,Mercantina Bistro 37,https://www.zomato.com/grande-lisboa/mercantina-bistro-37-campo-pequeno-lisboa/info,40
493,Caffè di Marzano,https://www.zomato.com/grande-lisboa/caffè-di-marzano-1-chiado-lisboa/info,30
494,Buonapizza,https://www.zomato.com/grande-lisboa/buonapizza-saldanha-lisboa/info,30
495,Hamburg The Burger House,https://www.zomato.com/grande-lisboa/hamburg-the-burger-house-parque-das-nações-lisboa/info,20
496,Alecrim no Prato,https://www.zomato.com/alecrim-no-prato/info,35
